0.0549283958005607,0.08779719489406891
0.38162097915230264,0.5969759899678242
1.3463401802183337,2.0495714646091368
3.331773086763502,4.9160336620308245
6.658198594987579,9.50468946558183
11.559483084698577,15.983490662169546
18.160729234857342,24.414977569815935
26.4824098126862,34.76384502163556
36.465707039391205,46.88961735301342
47.987440135544446,60.582549013636424
60.86688541387116,75.62310334004505
74.87704002349844,91.77883011700808
89.75791977424558,108.76296902376703
105.22798387295357,126.25901275463242
120.99169567871975,143.98701125785442
136.74293075839864,161.70204306211497
152.16982819655618,179.14517198436926
166.9722260128542,196.055898333128
180.8860650279897,212.22942758025818
193.68810040301778,227.51513058082966
205.18399140760442,241.77055056215264
215.22214081974397,254.87675616297386
223.73817305304274,266.801349451678
230.7715531908441,277.58591237421274
236.43410909945868,287.2660975186383
240.87339907720488,295.83308414000254
244.24231199592998,303.25254437604264
246.67129749451223,309.4955399128802
248.2663694846761,314.5388510483019
249.12508502144104,318.34727459599446
249.3403590755884,320.89834301187415
248.99575267223182,322.22943251839405
248.16617941313137,322.42168816963704
246.92148274574063,321.54587236239746
245.32664687783537,319.6746138757439
243.43736321838242,316.9363950810842
241.29374304403092,313.50090390347225
238.91815736687366,309.51873839458415
236.32596627829741,305.1260658478954
233.54237126390015,300.4937686227092
230.60042790593718,295.8155517707021
227.52605569041071,291.2539976462436
224.35226470197526,286.9533972116205
221.1632921367274,283.1012791239075
218.1074607059152,279.9111957461415
215.36227398173884,277.5387298193143
213.09878390871881,276.0437548791598
211.45492528304607,275.41357773693323
210.5111401914743,275.5986613926184
210.29145348379484,276.5162939391305
210.78376415850076,278.0355925289798
211.9487450579014,280.0063610161527
213.71989557283592,282.31062403097417
216.00863942047295,284.8511516901275
218.71209758223918,287.50329475740466
221.71789062283955,290.1333917597111
224.90451787688966,292.6582498728819
228.13883734094625,295.03594253540444
231.27666742779363,297.21054875628784
234.17665349008584,299.1211276774979
236.7209166065598,300.7546497788028
238.8161963043014,302.13730907916374
240.37998086745372,303.2829477194751
241.3540716041985,304.20898875500137
241.74784158173188,305.0015695898991
241.65223300195203,305.7978073589913
241.2074357669908,306.69882607020213
240.5678803943633,307.73116612519055
239.87358545837267,308.86934043071113
239.223123600073,310.0698536797139
238.6728317197473,311.27332732754746
238.2557216773439,312.3878875389955
237.9885470728177,313.3159204689515
237.86966663222861,314.00378293014734
237.88191253310796,314.4283305502379
237.99814900584252,314.5459837823838
238.18370563865557,314.3086501930105
238.39409589938256,313.7212446619895
238.57032249000608,312.83036253057713
238.63844720675525,311.6665910411767
238.52321852090427,310.2508662623926
238.1682918668888,308.6453657907622
237.53569837065703,306.9437871177399
236.5901739164968,305.2189787573203
235.3128620882669,303.53788093987583
233.7457210362987,302.02576136001807
232.00486669212935,300.84814781342436
230.24630550967797,300.12403436443014
228.63037188646945,299.88792180529225
227.2939639068796,300.11339188008327
226.32496375004706,300.7480228288223
225.76247816740724,301.7162958622261
225.61595845469958,302.9040988643424
225.87310251298,304.18664326096604
226.49951756883416,305.47869064109835
227.44306760293523,306.72169949402553
228.6399384791251,307.8340286413163
230.01805771618092,308.7279735835773
231.49706708673443,309.36879418198936
232.98469709160634,309.7647497745769
234.37569565051714,309.9099465816903
235.5651289108341,309.7911671562413
236.46855003971626,309.43960543583097
237.0220919804129,308.9222754739146
237.16819859898558,308.290319224645
236.86980700508155,307.593325705729
236.15486457535042,306.9420635425663
235.12989694182352,306.48951514960095
233.945387906936,306.34482640032275
232.75981313076096,306.5365890478287
231.71143313708518,307.03649859878124
230.89202342777344,307.7935728873578
230.34688891239898,308.73702994688114
230.09393687715155,309.76133037599095
230.13146205972757,310.753773510761
230.43807307582256,311.6436700828197
230.97629449014948,312.3887140150615
231.69704003594958,312.92466807108565
232.5429650253598,313.1818941346299
233.44923766362945,313.1438975414687
234.33988638513003,312.8369112158122
235.1259936338789,312.2723326401147
235.7181169666313,311.4531900276317
236.0459209202226,310.42578686401805
236.05760229956758,309.27125817318995
235.70508455924377,308.05356558519367
234.9591181085076,306.83334113672987
233.85461520844794,305.7304625266865
232.50338504589527,304.9045482971281
231.0588371570511,304.4685019678629
229.68059822577968,304.45240177018053
228.50685094746314,304.827738102381
227.62768294232944,305.54129267291194
227.08482183369873,306.51778528005485
226.89140944270278,307.6452293644009
227.040428241945,308.8028610890961
227.50409834074594,309.9110967226074
228.23706695176222,310.918614826384
229.18190654967395,311.7520076234492
230.27337232722948,312.33230235662484
231.43906795286136,312.633739543721
232.5959272796768,312.6735718539458
233.64918462701624,312.4544724142614
234.50477518440982,311.9709848286288
235.08760017714803,311.26160348943677
235.34045594198352,310.4006982664777
235.21015396794314,309.4465878058556
234.66341493787644,308.4554295526515
233.732640163608,307.5440310888874
232.52854211161394,306.8702938344647
231.20428032931167,306.546017300458
229.91979016757998,306.6005816391745
228.81407973020367,307.00565960072174
227.9785272929362,307.7090363583889
227.45655727332226,308.6367400527269
227.2631291028102,309.6786064390819
227.39291285192192,310.7170315097521
227.82013380790852,311.67670947135616
228.50191237165419,312.5108271127693
229.38299146337746,313.15082308360905
230.40000025252112,313.5234250321709
231.4830124810619,313.60917427869555
232.5518893861873,313.43109761603256
233.51423107288045,312.9963753609289
234.27801863756721,312.30350782370493
234.77119443797602,311.3952377790839
234.94036106223507,310.35029840374636
234.73535309567603,309.23066259378965
234.12470391279678,308.09540218900617
233.14196359546995,307.06414983988293
231.8985929493065,306.2969942169632
230.54811409557425,305.9066076139839
229.25046167324433,305.9220453387106
228.1443089844267,306.3138116751223
227.32017955481027,307.0284491840916
226.81975910624524,307.99067056079986
226.65576180643762,309.08804633847916
226.82088805441734,310.1999189951335
227.28745234513374,311.2481885600559
228.01053936163893,312.18351948171437
228.93324279513234,312.9342252345701
229.99069752454577,313.4232403100444
231.11121746950045,313.6272758766613
232.2131712363996,313.5660396477771
233.2036055607018,313.24414449510766
233.9905557805954,312.6580236649637
234.50166360599314,311.8486280566303
234.68272396220198,310.8929769624832
234.48258299490246,309.8514600165759
233.86889090369755,308.7824024911086
232.87532525354845,307.8056689697686
231.61457056870788,307.0817703985431
230.24118645350265,306.7233108561616
228.9155257091644,306.7588793057456
227.77658824351192,307.1586475578448
226.9155864701629,307.8691914328573
226.37563475500582,308.8158110827081
226.17147491877873,309.88736386102676
226.29785233485572,310.9646195251442
226.728641629231,311.9705609051234
227.41958330539995,312.8568448427169
228.31362818048825,313.55290507539087
229.3457439077335,313.9828850575824
230.44471683754549,314.12497611496997
231.52969550315038,314.00078353936874
232.50785806091636,313.61690444306845
233.28680407565165,312.97155388163327
233.79392000010753,312.107237584105
233.97489998073843,311.10250573966124
233.77861751568625,310.0192061663858
233.1728521718909,308.9165660645363
232.1908257246017,307.9150570721742
230.9442719598383,307.1757331315577
229.5870590546474,306.8109933116289
228.27908587616542,306.84834994879554
227.15911150830306,307.25682891312016
226.3182943629101,307.98226108259183
225.79919230909218,308.9491133306218
225.61535386602105,310.0451268792535
225.76026062387643,311.15039803985235
226.20694202909056,312.1878480153581
226.9109002329293,313.10915023308473
227.81515831256627,313.84359474337197
228.85502511798265,314.31504207062693
229.96007407825957,314.5010630903527
231.05038341154523,314.42192508502995
232.0339383346241,314.08230738146653
232.81879767217615,313.4787264987169
233.33205464066842,312.6526694580617
233.51825284120335,311.6818427513845
233.32441426759468,310.6272105427794
232.71680474381856,309.5477773892367
231.7290147000959,308.5643740209281
230.47453464522968,307.83824897790595
229.10881018382568,307.48207900284
227.79290133490738,307.52416700012327
226.66655967920062,307.93431252114016
225.82176177030937,308.6586487002054
225.30170771304526,309.62175819607774
225.1204147108125,310.7113398476161
225.2716654271504,311.80709745823134
225.7286319153347,312.8314967023392
226.44681238389217,313.7359408260659
227.36887304507312,314.4496225221033
228.42924654341147,314.8966830931459
229.55664581598893,315.05551728339856
230.67076354120903,314.9472224691541
231.67961406559394,314.5768529593492
232.49163699032516,313.9411237012094
233.0341524992397,313.08178659433264
233.25134835567317,312.07686465337497
233.08961894647067,310.9876755594602
232.51460559825085,309.8736001996266
231.55929314484763,308.8560756113945
230.33659947256635,308.0973566415305
229.00144269538885,307.71099740834813
227.71441057935863,307.7258189312991
226.6148456642251,308.11225310162536
225.79438449403736,308.81691901830493
225.29595988852913,309.76429833965796
225.1333961333675,310.84170271159627
225.30035705282324,311.92842861331377
225.76996787358942,312.94652275791697
226.49774833247199,313.84718672037843
227.42667007930365,314.5600398386375
228.49193136619678,315.0099505831572
229.62294609671957,315.1753894094756
230.73959442762194,315.07696288426723
231.7498558771037,314.71941887810027
232.56238898503827,314.0993269423364
233.105386954267,313.258430495016
233.32444678323577,312.2748565897677
233.16734902679985,311.20945352742706
232.60083799652693,310.1204297657042
231.65872200131648,309.12791897106916
230.45425164122332,308.39323744074596
229.14179834763564,308.029561144103
227.88065726450964,308.0653843572194
226.80871054083175,308.4704269657938
226.01646880180084,309.1905104880834
225.54627570725606,310.1497143857974
225.41140091037383,311.2355246119757
225.60477871418783,312.3274656646223
226.09911848224436,313.34741646344975
226.849586432625,314.2463029849362
227.79820557365827,314.9536112130563
228.87896777553436,315.39420836367117
230.0207826831563,315.54668343562093
231.1436495029351,315.43186731433923
232.15554356102,315.0548226657771
232.96502188488893,314.4125081807274
233.50032447991285,313.5471142247104
233.70722905281173,312.5372560761574
233.53381444927652,311.4442953915583
232.94744372755244,310.32696369540037
231.9830282477533,309.3056924436749
230.75508986627216,308.5414542787111
229.41938255694294,308.146763675404
228.136641067545,308.1500843260026
227.04553189055832,308.5218698217082
226.23654254268445,309.20864927998724
225.75173974164468,310.13450632972365
225.6041232537965,311.1865493210483
225.7863676290605,312.24449171487447
226.27093542848098,313.2311023577744
227.01276151126012,314.0983306483521
227.95365509063234,314.77654871676486
229.0271929213717,315.1913635864862
230.1614870332574,315.32195266628
231.2758750472231,315.1895826284727
232.27824817777227,314.7998222591393
233.07735736000305,314.15039479429726
233.60165015839593,313.2840044147177
233.7971189760973,312.2793200638987
233.61205834035547,311.19779188444545
233.01382170460806,310.0980356394215
232.03711856930153,309.09974326899703
230.7967723679514,308.3628451047161
229.44904108851284,307.9987954730198
228.15443997313696,308.0350058436194
227.0512433923396,308.44068861563045
226.23007186030392,309.1607815133952
225.7333506660823,310.1179626983114
225.5744004207698,311.1985774376034
225.74617439891352,312.2819313170433
226.22136866533612,313.2904856098206
226.95510453309996,314.1759825673086
227.88933001231047,314.8686853211548
228.95793413360389,315.2941856001468
230.08969873294987,315.43173287768263
231.20447360678696,315.3027452984974
232.210066809537,314.913013278808
233.01485422125347,314.2605416100422
233.54688493690486,313.388365054361
233.7517401156339,312.37530030828015
233.57730045237767,311.28256865402574
232.99051250325618,310.1686869515362
232.02547389314807,309.15380857267087
230.79601643868733,308.3985761913794
229.45777165590465,308.0151343101137
228.1716223919256,308.03154856542164
227.07639179361985,308.4176374923529
226.26272832796948,309.1188868717628
225.7728599102293,310.058456860832
225.6199439935725,311.1231027857152
225.79680590401864,312.19246456857724
226.27604907979833,313.1892603380352
227.01273682208776,314.0654118822551
227.94901288888008,314.751286490064
229.0191755767676,315.1725082081043
230.15192669204228,315.30829192956156
231.26662023311516,315.1799604445299
232.2708896931688,314.7929345198644
233.07321842809267,314.14440033408323
233.60178297287013,313.2764304378044
233.80230731026197,312.26700282164614
233.62282574698907,311.1768503795838
233.03044473773502,310.06453738391207
232.05942378401596,309.0505032978792
230.82375452793224,308.29565411014056
229.47922258379265,307.9123717394587
228.18685590700503,307.9289309573426
227.08561095893188,308.3153295172269
226.26625541408234,309.01720160437196
225.7711204834229,309.9578247797031
225.61344971193293,311.02404125417013
225.78613652623966,312.0955484104875
226.26183417223677,313.09509405512426
226.9956376203766,313.9746039852805
227.92970473259638,314.66442633574775
228.998331290811,315.09014564963053
230.1302012380831,315.23092000309856
231.24463690030817,315.108001229693
232.2492280408651,314.72672823026727
233.05240413601658,314.0841976168748
233.58227969757237,313.22260838581997
233.78451059189996,312.2204664066442
233.60705895877223,311.13891894581843
233.01695702269853,310.03639259088476
232.04838988097,309.0329386907094
230.8152763511261,308.2890905058004
229.47333238950148,307.916879863611
228.18352085518396,307.94403969175113
227.08473885941274,308.339656778135
226.26770143447553,309.0486068466909
225.77469458974758,309.99400531670335
225.6189246127176,311.0628307748283
225.7932558959826,312.1349520841285
226.27032094016707,313.1333174160065
227.00520212480657,314.0100753467229
227.9400525591513,314.69581265698264
229.00917063376093,315.11636194086094
230.1412496471762,315.25113250226786
231.25562730019948,315.1216247158273
232.25991393575538,314.73341795108325
233.0625639377984,314.0838364013845
233.59172014100744,313.2152895852035
233.79306922456382,312.2064733585252
233.61460571620222,311.11870168858866
233.02339491994638,310.0107631626343
232.0536548702476,309.0036682056493
230.81933641117328,308.25917043306487
229.4761859255127,307.88982467781426
228.18519449849967,307.9232692325538
227.0855053596431,308.3288463231228
226.26847961019251,309.0521939845995
225.77693129230363,310.0171540734086
225.62403545344495,311.1111512975294
225.80236531094332,312.2142385007215
226.2842661990264,313.24930810964105
227.02432255212526,314.1682390854846
227.963580893186,314.90138378974547
229.03518470809627,315.37436771504923
230.16776900868203,315.5657514655157
231.28133670451805,315.49565319674133
232.28388457934042,315.1687285149469
233.08400581635982,314.58179239839916
233.60998819161014,313.77600867122874
233.80744515907037,312.8280101718526
233.62367329235303,311.79773149204084
233.0247472091843,310.74343145402054
